"ORIGIN","DEST",
"FLL","HOU",
"FLL","SAT",
"FLL","AUS",
"FLL","DAL",
"FLL","DAL",
"FLL","DAL",
"FLL","HOU",
"FLL","HOU",
"FLL","HOU",
"FLL","SAT",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","AUS",
"FLL","DAL",
"FLL","DAL",
"FLL","DAL",
"FLL","DAL",
"FLL","HOU",
"FLL","HOU",
"FLL","HOU",
"FLL","SAT",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","IAH",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","IAH",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FLL","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSD","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FSM","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"FWA","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GCK","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GEG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GGG","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GJT","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GNV","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","IAH",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GPT","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRI","DFW",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","IAH",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRK","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","DFW",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","IAH",
"GRR","DFW",
"GRR","DFW",
